m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,sh1,sh2,sh3,s1_z,s2_z,s3_z,s4_z,s5_z,s6_z,s1_h,s6_h,n1_z,n2_z,n3_z,n4_z,n5_z,n6_z,n1_h,n2_h,n3_h,n4_h,n5_h,n6_h,d1_z,d2_z,d3_z,d4_z,d5_z,d6_z,d1_h,d2_h,d3_h,d4_h,d5_h,d6_h,mass,modal_frequency_1,modal_frequency_2,modal_frequency_3,bend_stress,tor_stress,steer_stress,brake_stress,bend_stiffness,tor_stiffness,life,bend_disp,tor_disp,steer_disp,brake_disp,source
1,1,2,1,2,2,1,1,1,1,1,2,1,11.830562300010394,13.713133126004212,8.953929629392249,15.075692457508529,15.692351439046483,15.845558144165476,9.669372223432031,13.473388906314833,13.863851790692998,11.525935692741708,13.595911655466699,11.43018957575107,12.350980010769893,14.15391739594152,8.000696746388211,9.63610310241999,16.36071889491984,11.433075899550802,18.611207704735808,14.470854520559564,20.262138201516308,11.582365680838633,12.373850473769744,9.3263814079565,11.593488447182299,7.480935410543008,10.933064337492523,-7.619347065692054,1.6681476272340376,11.816976466920071,40,42,66,64,32,41,35,33,4,8,9,5,5,3,5,6,7,7,6,6,15.425633957657281,16.262681140556317,14.284788637077623,12.14445447757934,15.003907386642048,15.019249940994971,12.459915741910333,15.683056900532316,13.811380304863922,14.070395180451682,15.321593370655366,14.649595817551274,0.42054095144534,9.708485239879854,13.15343150207298,17.831152824079638,122.63348008917528,174.4972639796893,143.8267043427688,119.47308836700321,1352.2677065825699,614799.4472336834,265839612.14334244,4.625885849266689,12.433849844156798,4.531705799868131,4.1436737614230275,1
1,2,2,2,2,2,1,2,2,1,2,1,2,10.050024927646893,7.104084200820551,15.270198921619516,11.378532425044394,12.015392132443743,10.549533167405254,15.878489976497738,18.431252269038595,10.410599361603136,14.083504349641684,17.27346735852881,8.939939241771922,11.12308504576892,12.916300914101306,15.271254442421725,14.239073860964258,16.97136825431012,17.32819222580172,16.006076381628862,18.493398820959772,16.79543002191859,12.811071375271268,8.1906776373873,15.843748141177652,12.314690416615658,13.021787039229617,10.560941260357417,1.679640162201204,0.7352713970558856,-7.957154678493519,53,47,50,33,39,42,34,38,3,6,8,6,5,3,4,7,8,9,8,6,12.72007116029461,14.08003492727717,14.87441125333683,11.36848588222201,15.526456907602446,13.46180361008414,12.47318821221751,12.679546281077194,18.22625426517416,14.340466205303358,14.196200315997828,14.31527291223493,0.4417262330473177,10.0294306793022,14.313999103911454,16.88005717515289,91.92579504134062,172.13049651759283,64.44600655176384,159.48576765288237,2153.7088510453873,592388.4622221781,101417362.16113119,4.283204861691246,12.211167920894825,3.532151579728866,2.455614401648599,1
2,2,1,1,2,2,1,2,2,1,1,1,1,11.829568095498294,13.495796127804976,10.053113498053776,13.78282759555509,12.112725044927368,13.82524640392729,15.182095537463892,16.12177046134491,19.00731722449558,10.842230874397643,16.455436599365328,12.615887073862698,14.60965901745685,15.31921029766486,9.742617351278328,12.804888954404536,13.324167246957888,12.796141433831938,14.704265335425848,14.578133582365453,15.298945231973537,14.40617051264226,11.965493990273384,11.835778102307835,10.569514899143336,12.576536937076401,9.364452757267127,-2.1539709306937636,4.230915538243805,-6.100060673279657,54,44,51,65,29,52,35,34,4,6,9,6,6,4,4,6,8,7,7,6,15.181854580875527,14.281534743041558,14.499356960223363,16.523863346362713,14.736161091999822,15.342390490301215,13.015067042668823,13.227289094948404,14.231281929163995,15.469383750321638,15.350903843478028,15.744026957130696,0.4027836108244663,9.903370997078369,14.285676051945709,17.246538562254973,136.67968935936287,229.06496572961834,140.4004280382462,123.4545537977865,1535.5156649157911,574075.8752929288,265450504.93048036,3.8194525160204353,10.698314731477904,4.553268684726132,2.928128314310665,1
1,1,1,1,2,1,1,1,1,1,2,2,1,16.576131913319077,13.510776262175995,11.757584387732532,10.25935585348077,11.812646043909409,11.587047400514317,16.963585238485578,12.236763768775301,10.407820874523582,13.172484500815617,17.495807436067302,12.576395194215042,13.396050175732919,10.78281404321233,12.888116081778513,13.085670858479737,14.69186982674336,13.117308524271998,20.41659997903104,18.041181255311947,16.49333091499568,12.53735692399368,11.900208091724629,13.2365011019065,13.576097017262946,11.127401053737167,9.628167757097154,-2.3410202046474846,-10.561777661406214,8.515167997539857,35,44,52,65,44,79,33,35,3,6,8,5,5,3,5,5,7,6,8,4,14.293018974836238,15.98498625263369,15.861601648210534,14.330757787777184,13.993273011843327,13.06039019376438,15.66137375917265,14.863185908175694,13.721924183507117,14.583749089554434,17.15908377322107,12.428848815716634,0.43851439319322716,9.721145225909591,14.366171810199889,17.082956891416003,140.77743642058147,209.5063397995742,85.18788077287533,152.92351633871596,1757.733351089627,718649.1203772987,1265041636.19788,4.418567162369344,13.21380530324027,3.0968592410736484,3.1365603606244363,1
1,1,1,2,2,1,1,2,1,2,1,2,1,14.160125151519185,13.760962867303771,13.21336765176962,12.205519614798039,14.983561112301306,13.321499500518437,13.425588687058749,12.091558209276638,18.03208478362009,14.83451431675181,9.402865573220836,14.819981814989655,13.820644692759503,10.386003744979421,10.925507849185431,14.82465144656627,12.252387551568425,10.446214553766985,19.35416453901002,15.426601025569145,15.30874770011226,9.473294597870982,10.661602422589063,14.884066470628916,14.469505043797101,13.291853546040885,9.292949284388598,5.275581816201718,1.954416862826043,10.813252569122106,43,34,47,41,44,40,35,34,4,7,7,6,5,3,4,5,7,5,6,5,12.08970997705309,16.090526466962054,11.93738757999566,15.988227903901045,12.643861931052434,12.801115015428596,12.645977077635976,11.306875668964647,14.421964329166363,16.818615316941006,12.441305084611853,12.66390252342085,0.369937859192962,9.379720177929803,14.252404742926082,16.500708910695277,114.07335171913346,222.0823382282958,160.96179683440207,119.37954482934603,1728.3795917308025,686206.9299347625,566988311.4521443,5.633559862684994,13.763930189993017,3.3180843736793855,4.722368229712436,1
1,1,2,2,1,1,1,1,2,2,2,1,2,14.362578489260427,15.314283776087219,11.074142467818012,10.446945837996408,15.827247598461579,13.347182227043593,15.978341273680629,12.99381927269329,14.62365092782947,15.382186015312005,11.496368287608558,13.221426747557487,12.575516497221443,13.55549823141251,13.946530138602327,13.286179691049275,11.594089146586604,14.272304449723665,17.27927192029361,16.370132621917183,11.544038555317893,13.10100180274932,9.921550052661377,15.16957815537296,14.224352247719164,12.70210372340531,14.173269807706411,-5.093862953116852,-0.8761668379752472,-2.4737372240116793,41,52,48,60,35,39,34,32,4,5,7,6,6,4,5,5,9,3,6,5,15.360370277929293,13.235605641039317,15.848560819468522,14.614397566844133,13.26086597059983,17.350167652300843,10.8642554677225,16.023741304715795,14.154713365064609,12.938009373479836,16.504052339713283,16.397398421501954,0.48164528135123597,9.71471699937219,15.303301204329237,18.388423439673385,123.56580962369912,199.38772709581463,102.2121763071188,179.81849163572073,2141.022028605342,656928.4191546934,695759668.9549974,4.916777756804417,12.096749457056463,4.33843965008224,3.351435560644588,1
1,2,2,2,2,2,1,2,1,2,2,1,1,13.450290526067413,15.495089561623299,12.02893706063658,12.527049551889522,12.780852744619738,15.665424849064463,9.916742745750684,10.043392723915424,14.701627430103889,15.181126037500036,12.512693746086498,11.22210523112559,13.35278434386834,14.423784230756976,10.576138734724804,6.450653856934657,10.850976565068752,13.609415332250506,12.183655111251888,16.338869238247366,18.707007440668104,14.785978982624805,15.858055111169058,11.897103782691053,14.179734817524013,15.585217689150223,11.697139943757982,6.504749314578771,-0.02421559364980011,2.483674710168841,56,52,57,46,64,56,35,34,4,7,8,5,5,4,6,6,9,5,7,5,11.916812685944034,13.133674748260283,13.447262060596708,14.647413612821792,11.092885678393532,12.333877167502173,12.97581122193044,16.848968838747986,15.114980025094184,13.59760042033728,12.952123126416012,12.7005158025824,0.4037040691253052,9.86903568444032,13.970527368598216,17.947433698239276,126.4190086811405,208.01203008847426,112.02380187732305,122.82075534764965,1341.885689234949,678996.9575513633,303356612.9006455,5.687950339751941,10.85930633669173,4.115009849665075,3.4216862089707782,1
2,2,2,1,1,2,1,2,1,1,2,1,1,10.949002277250196,13.94417420641513,15.622961853002927,14.244531935086961,15.195837640843777,10.274319160939696,9.850912897383784,15.304262541933399,9.869287047862395,12.277412026095746,16.95685135365183,13.409143464401607,14.30547786083089,14.423278026681606,15.040935666305852,11.06388445174822,13.793601107470135,8.614835693586153,17.569326896148276,17.44485258631706,18.188551936374616,10.872500254952241,10.635768748184525,11.982147725035848,10.925026318180906,10.095338065899941,13.441518530772575,4.819736843487663,0.5824728554127706,13.774182316937667,38,45,39,63,59,71,36,33,3,8,8,5,6,3,5,4,6,8,9,4,13.797204725234048,15.615586784474505,13.910644613391819,15.495457159512451,14.472836874307683,17.458629098905565,15.823101431991153,15.704530903870916,14.053615095950818,15.978249510333415,17.939170683999922,15.867998646914899,0.42755559022640327,9.531847213942253,14.569774698504013,16.84740530957691,106.20240812340145,159.1096274362032,133.63737693532443,174.49239095833522,1200.7969540473955,581503.6720913798,463106409.5227365,5.143102169995409,13.063081546799538,3.7392286347307415,2.9376932386279946,1
1,1,1,1,1,2,1,2,1,2,2,2,2,17.27514211248947,9.73871904409,15.562924949123678,11.784078576082056,17.527015608726792,13.291106606987615,13.470701466874534,10.734047719144474,12.091930926374348,11.506761364140377,10.628990267387085,15.729667695318813,16.652456628427643,10.099264334634448,10.883923364017082,15.572070590499631,15.010705069514263,8.968480322014729,14.4230449903868,19.70410576574244,16.551477657086565,13.147908485644406,12.864966244934845,12.517234637086485,9.661501616320411,13.624431454152289,12.474169158154345,8.372557133019614,-4.553834359248902,4.066049760120994,36,35,43,63,50,63,34,35,4,7,6,7,5,5,5,8,7,4,4,5,13.51744455166788,12.033880100227382,12.669624693097479,15.52282059298299,13.630454037208475,16.745971587698214,13.495489974238753,15.457575614616392,14.673233547781841,12.77563906013863,15.193524582921713,16.564097121929674,0.4215235679607738,10.015563071717729,13.915221680646233,18.584209136391447,132.51746136007213,182.44863696063243,125.84923379169335,145.5959298531843,1898.864168817235,627171.3500011753,146538329.3359635,4.506422098775582,10.088963495196339,3.4679855206673005,4.153791434507866,1
2,2,2,2,2,2,1,2,1,2,2,2,2,14.353443731232364,13.441158251620898,12.635880397900397,12.51324150963373,15.648302338170135,14.938239732542748,12.110471776232224,12.696596725479367,14.979453247501093,13.351838717751187,13.833052981880202,17.72726589551736,12.409814765957568,13.623225763782319,17.06605008393455,13.48041715574851,11.958549242040775,9.5411630798128,17.96538554775579,15.841954365381028,14.794339876731746,12.38021574126903,12.521487472440398,12.829098706727917,13.64132772233764,11.490566959335702,12.927652780379727,2.830824391402974,1.2905671003635995,-6.684117553737271,52,45,40,49,63,37,36,34,3,7,7,6,5,4,3,8,8,6,8,6,14.18413296716529,12.366278280245334,12.529377571791377,11.50565747192038,14.298491092924692,14.379053646441214,13.937242592553437,12.769873716016438,14.130412945737248,16.275649741591053,11.369627592874382,16.254962748746046,0.4159357703962712,9.624633939014409,14.11388002693188,17.764401539502504,104.74085940806208,208.97562818451038,150.83582621638422,154.55650767284735,1972.971826644434,683446.1352752305,3883058.1883814484,4.975838625508032,12.022513264403617,3.4861516285517165,4.304978868093611,1
2,2,2,1,1,1,2,2,1,1,2,1,1,10.613848747087529,13.78641368564974,9.43173150379246,17.33903493238222,15.353014354221802,12.393394546296365,11.92781874951924,13.321931693482089,11.753721995831315,12.03818199731554,15.602340895221598,17.178066638269357,13.389342799176342,13.41027120293292,11.241935211404558,15.239176725411804,12.910442629133534,13.372557335171022,18.120793077272037,15.935181536248738,14.772470229532539,15.184393469979774,15.793736152141342,15.553385535294895,11.380454615325604,10.904277781922296,12.461787060668419,0.1524300361109359,-0.27273215354675173,-11.857130654255394,44,59,54,58,56,56,35,33,3,6,7,5,6,3,5,6,6,5,5,6,11.918286812455381,16.795983461206987,13.219957640195915,15.401171348527606,13.138752699734239,13.910699015944902,11.450049042585867,14.811130542552775,14.196629965157891,14.235858542457013,17.105903971283627,11.974244573032028,0.44564325907371477,10.307783094220252,15.18803357465008,18.197799523233506,126.20549449956631,127.75426025547918,76.17502244249167,152.39724770152696,1301.4396767180444,640985.3658782847,422679436.709755,4.32644702216133,12.833591374995782,3.568326488885046,3.3724914759106226,1
1,2,1,1,1,2,1,2,2,1,2,2,1,11.646774354141229,9.002468087213241,14.446821790396799,13.502072962394097,14.124839714433692,10.022210863800753,13.436755757790399,10.008144753923741,15.939997637854304,14.778145002694098,10.322659271408241,12.114219908721397,13.261281579232955,13.337617532492676,12.246041769193333,15.753740090510352,12.89715836347509,15.440885668871038,17.39771171460417,17.825300763911812,16.168970708452512,13.445003328185521,12.85418111528173,12.227467749049534,13.522763596063918,11.808880814298838,12.247113951980145,10.69165884253072,-1.503886649651327,-16.753604740876092,43,34,39,43,56,38,35,35,3,7,8,6,5,3,5,9,7,5,6,6,14.427869935779919,14.921004485141992,13.635913662193962,13.49110940806169,14.984162135704679,16.449205933420977,12.28695932511894,15.180205290465434,17.156920344925677,14.78094371109792,13.523896700407482,15.044242054279836,0.429296840475461,9.645569190856426,14.479987929030267,17.91859883225559,111.21223535650898,191.5661181776078,133.53782043895447,140.67339412614436,1589.7127900120713,610485.4108041142,254739355.5183295,4.65940626473319,9.788384076052564,4.428865965364909,4.060994037075728,1
1,2,1,1,1,1,2,2,1,1,2,2,2,12.044041073496137,11.723714860307307,13.37997010877924,17.04926263494298,18.218135938669707,14.507260577520492,9.930933353306642,15.537539089084436,14.750919918944302,15.116478318092918,14.31714123685728,9.219237413426024,15.769628916398661,13.102043241944092,13.403619754500346,9.597607095190812,15.539246635182787,15.807986962410286,22.063091960857296,13.185457910953948,17.526439200278226,14.318127357049942,13.357787553391844,12.450216153437424,12.43599287992199,11.92616422677452,10.937892116325216,2.657529002538099,4.348054502482934,5.459558109476336,47,42,53,39,55,63,36,33,3,6,7,6,6,3,5,7,6,7,5,5,12.978489920787053,16.543890376577906,12.564565799884106,14.28359764269494,12.224087908937804,13.733353203995753,11.232907267481055,12.781625308541624,14.829847990521046,13.962689585364567,13.631637995507482,14.789333817239118,0.421115016618312,9.719262355876884,13.83119415507924,18.271347281504664,116.78425721077436,130.50088070912807,96.36655595534077,159.2913044138311,1650.5266753228213,656488.3673809998,398051015.1682998,4.770110479978745,12.737775776373837,4.197593034562268,3.9785277763114917,1
1,1,2,2,2,1,2,1,1,1,2,1,1,13.970536043118084,13.153785204637497,11.568896466101899,13.214307798675645,17.346459824201837,13.548775227723972,14.525867690985782,11.445652896437991,14.841076449196462,17.33337331813477,14.664132779192661,9.987736078742195,15.287440062206837,15.136820530825368,18.347299477110184,8.795746931208189,13.848999505401993,12.938020034607142,15.694011503265118,18.050893049031373,20.744294220839947,12.213636109275468,15.19459451071698,11.733911329398964,13.052917539656054,13.760438900247756,13.371824332736562,7.632223692094048,6.40110684102489,3.357057443176065,34,41,41,41,60,33,34,33,2,7,8,7,6,4,6,5,7,7,7,5,15.925827326008822,13.701553829836794,13.145261191735415,11.117608843126696,16.723320750640003,12.935634790242691,12.43002310466305,12.932311679502995,13.424506955304414,13.476956338251423,12.449159543655771,14.855960440582365,0.4625955031228489,9.810855796030726,14.547034040928715,18.823765855500938,140.1517883526306,221.16316688345196,153.35199435878258,153.32012945128474,1968.7371100612315,646286.7463038175,929242571.8187228,6.200647608414372,10.56596121260058,3.119217247150874,3.0864825117822035,1
2,1,1,1,1,1,1,2,2,2,1,2,2,11.75896403053951,13.395046054786016,9.436940518247967,13.814014707597918,15.448883009718346,12.696356343895136,11.245443500974721,11.444618065253692,15.385761889805728,7.877381657797565,10.300796776354485,14.047203548886367,9.790081984570996,10.078119410706702,13.064546297485373,10.417551867517323,10.827565728367096,14.42041766778334,15.96099136752547,15.752565907745202,19.01963185922051,12.42700495821639,11.519486174079487,10.107711909459436,10.839852282822841,10.82465292793929,12.673916219134853,2.6554840947554883,3.691047535798405,1.719869916039996,43,46,48,47,48,48,34,36,2,7,7,6,6,4,5,7,7,5,4,4,11.54529513251082,16.00984371201438,15.54871126941305,14.694682904785424,14.666266869707814,13.627771983035554,12.245271897916162,12.91373131384952,11.834151617024995,15.59485964150273,18.619169480278707,14.377442985023675,0.38446012828645604,9.710558571978556,14.393999966674409,19.7601034027104,107.74485982451559,140.42643228285394,109.84779632911717,137.17654796754746,1590.006266695386,683638.6000122512,409346955.1430565,4.093995534260283,12.74997079208263,2.84339952292547,3.073472656082365,1
