m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,sh1,sh2,sh3,s1_z,s2_z,s3_z,s4_z,s5_z,s6_z,s1_h,s6_h,n1_z,n2_z,n3_z,n4_z,n5_z,n6_z,n1_h,n2_h,n3_h,n4_h,n5_h,n6_h,d1_z,d2_z,d3_z,d4_z,d5_z,d6_z,d1_h,d2_h,d3_h,d4_h,d5_h,d6_h,mass,modal_frequency_1,modal_frequency_2,modal_frequency_3,bend_stress,tor_stress,steer_stress,brake_stress,bend_stiffness,tor_stiffness,life,bend_disp,tor_disp,steer_disp,brake_disp,source
1,1,1,2,1,2,1,1,2,2,1,2,2,9.35996061883634,15.219133430335203,10.917659675644243,9.589247440628242,15.836700860818382,9.765219984750727,11.620068608724978,14.361029478430282,11.24162762373453,15.246819603431504,15.6484822704806,12.03896774322493,13.508926174079534,14.35912009346066,9.260303319373634,9.618174892559182,10.658562875760254,14.443499905231874,18.96781341166934,14.175287479243709,17.59126810025191,14.098785137422963,14.079090716506473,11.577481665663072,10.441203805690748,14.104129878236565,13.199442976110731,-4.287836779061763,2.368843037802435,-5.001207667817653,46,47,42,61,39,66,35,32,3,7,8,6,5,3,5,5,8,5,8,6,12.5,12.5,12.5,14.5,14.5,16.5,10.5,16.5,14.5,12.5,12.5,12.5,0.39048,10.328205694743948,15.086692993575966,18.714317520041867,135.88251421242046,215.32922546022604,176.05770874023438,156.97989446542488,1654.9271181997117,618049.9595000612,267342.0,5.360128447077653,14.640352149560329,4.949697248509082,4.227325452678715,0
2,1,1,1,2,1,2,2,1,1,1,1,2,12.131862294962048,10.753263439561124,11.829433869323111,12.434572343408943,14.08399564899446,16.870565154400538,9.448052866384389,14.996863042935727,15.17157512716949,12.522538235411048,11.612975610420108,16.126938646659255,15.12709459476173,12.902502974495292,13.84543709270656,11.243938898667691,16.38057958893478,9.174944272264838,14.483213497325778,17.7506119068712,15.64010658673942,10.482693151105195,14.490010219160467,10.711870398838071,13.157488121185452,13.816092737484723,11.002449015621096,1.657871191157028,-6.8664109783712775,-15.101658430183306,58,52,44,53,37,50,33,36,3,7,7,5,6,3,4,5,8,5,6,6,14.5,12.5,12.5,12.5,14.5,14.5,12.5,16.5,16.5,12.5,12.5,12.5,0.407291,10.504954587004471,14.97026249836678,17.30149482725468,128.97331027573537,197.5334843221447,115.72508239746094,162.46665354917212,1490.8349459664482,657250.1196037529,2597181.0,5.622135727377518,15.952909712335696,4.957968972868611,4.678893502913169,0
1,1,1,1,1,2,1,2,1,1,1,1,1,14.587175927314092,11.969978408902534,9.705743238402649,9.11241385190806,9.62932240772352,9.050890255501145,10.693877153869837,10.931707421448664,11.596979521869798,11.444550716798403,10.669106861183536,10.094808483394443,13.306578970936243,13.185945752324187,10.27655411355954,15.833559019156382,9.849863926137914,14.028293476454564,13.539000461882097,13.591220115675242,14.944398672276291,12.347377875888924,14.28405719517832,11.365902588568131,12.968368747064233,14.058591502147465,12.752963718430692,7.070007914577218,7.930855730746771,-15.21912914639688,43,38,41,39,45,50,35,35,4,6,7,7,6,3,5,8,6,5,6,6,16.5,14.5,14.5,16.5,12.5,14.5,12.5,14.5,14.5,12.5,16.5,16.5,0.353983,9.666796379239216,15.520449868715028,17.674758524099285,155.44295895863254,239.5790455488769,183.2448272705078,186.60543454081468,1353.0716415432894,491393.034678488,12642.0,6.824707912793147,17.514008918228782,5.532716796957265,5.398417127068689,0
1,1,1,1,1,1,1,1,1,2,2,2,1,13.646518768306125,15.094519544072682,9.16432586152223,13.507357511116425,10.44162533900817,9.60615832838812,12.799770323355917,9.512444765219698,16.97948661496048,11.923286451637978,10.728979801089736,11.653519994026285,9.695333685755031,15.85360538228997,14.614988614601316,10.952374059619617,11.401139050285565,14.071677932195598,17.652159285062226,15.478796252427856,16.13690445854445,11.616486536680895,14.610893309894893,14.068236199374953,10.399640276002174,12.39799201068672,9.063814191576968,-3.680025430057867,7.587421260137489,5.6839705888451135,42,61,50,66,39,38,33,36,4,6,8,5,5,3,4,8,6,5,6,5,16.5,14.5,14.5,14.5,16.5,16.5,10.5,16.5,12.5,16.5,16.5,14.5,0.404443,9.879256192791672,15.30328047572528,19.44111712928336,123.52866809039688,193.8079288850162,152.11526489257812,147.7272701055943,1888.0554824389783,600164.2124358366,485823.0,4.820267682544994,13.641215072046077,4.649330469498089,4.019048313383418,0
2,1,2,2,1,1,1,2,2,2,1,2,2,12.731408926731092,16.88466903324297,12.45478462515166,13.80197382409824,13.728147476387676,11.84063727146713,11.821520300523844,15.596788422844838,12.043561369588131,15.26169456000207,16.37808435683837,12.767298652499449,15.614118532685096,16.467526196676772,12.563722256512849,16.56499915913446,11.290035115962382,12.75495878251968,16.001452502736356,13.85019119892968,15.852767351490913,11.025415862808586,13.32611040440679,14.786867227652692,13.876050534963724,10.071370749399648,14.18522706553631,-4.289424842492736,8.10607815678668,4.457825586134277,44,36,40,54,36,60,35,33,3,7,9,5,5,3,6,8,6,8,5,4,16.5,12.5,16.5,16.5,12.5,12.5,12.5,12.5,12.5,14.5,12.5,16.5,0.395477,10.40662108060417,13.753697073397012,18.63096002007417,136.32569426215923,215.10037300827253,189.93899536132807,161.63861393063084,1739.1569308119972,619576.9967317752,842957.0,5.28877412695327,14.683157457190951,5.137708392200323,4.120739319235255,0
2,1,2,1,1,1,2,2,2,1,2,2,1,9.737248033561627,9.803253296282492,16.498913939503836,11.171381349791773,13.073882244178094,15.88229963753838,13.286649270565247,10.497068249736913,12.323640567832626,15.831185717252083,15.612209935323335,14.500218949397096,16.396642420091666,15.045150371384809,10.541159535408951,13.016251673107035,14.231026285910048,9.574810341116972,18.899640858755447,16.908363270689733,18.14112846518401,9.497471159877025,12.494232331373496,11.852801454107976,14.307478759641526,14.199485340242973,12.240600304183316,-5.7697616069199285,-4.447318353966693,7.640379439064418,65,48,37,79,54,38,36,34,3,6,8,5,5,3,4,6,8,8,8,5,14.5,16.5,16.5,14.5,16.5,12.5,12.5,12.5,12.5,16.5,14.5,16.5,0.440824,10.1971608435236,14.633443698736,19.475180609806845,112.8271230242476,175.40575165845178,121.67977905273438,140.65515445533836,2025.5134471258723,683504.8100102697,671003847.0,4.357640597518582,12.631377897320316,4.2164493536784615,3.657103835095744,0
2,2,1,1,1,1,1,2,1,2,1,1,2,14.056956784275826,15.65988975687651,15.058003131242003,15.281726713932583,12.890327858214732,13.164892647590024,11.59444915963104,14.411693953617942,16.917292538506445,9.055307799193542,9.312902247474996,9.721298312477302,13.946067158540243,10.157220540742856,12.053963600599673,16.39019987237407,12.387128641305026,9.728429305541797,16.856350727321114,20.47389413387281,17.893900534545537,9.560859980192618,12.625067488013883,12.32608418307791,13.32020623756398,11.710409926148714,12.16545566865534,-3.925483999228163,8.161265736380301,-5.671531399428204,42,43,40,41,42,65,35,35,3,8,7,5,5,3,5,8,8,8,6,4,12.5,12.5,14.5,12.5,12.5,14.5,12.5,12.5,14.5,12.5,14.5,16.5,0.458145,10.08151974082388,15.28515377644542,18.327241645107748,105.8254611596222,154.92344562415758,93.0478515625,130.5083597726422,1888.026741254512,737800.9581746589,68679859.0,4.488166185888507,12.65925588766284,4.201924350960525,3.733205887914162,0
2,1,1,1,1,2,1,2,2,2,2,1,2,10.66944559274998,16.123214171399013,12.84260838823684,11.901485451046028,14.73657226616342,14.776620910401109,15.522342408497934,15.127844037735484,10.24033957843494,11.323477406651364,15.927406174319913,16.047684371485957,12.638759335575742,15.999895241475317,10.135612536178089,11.49630636141228,11.764314054351416,13.497225292157964,18.11852453528263,19.38115442499111,18.405301566774146,13.613987909553543,14.142826324412454,11.880095568438264,14.060831495789898,10.61813057282052,12.869804486774228,-0.2537218240013317,6.512698248299785,0.7989779180588812,43,37,40,45,40,40,34,35,3,6,8,5,6,4,5,5,8,8,8,6,12.5,14.5,14.5,14.5,16.5,14.5,14.5,12.5,14.5,16.5,16.5,12.5,0.464108,10.344923876882415,14.8868139986065,19.01140128882121,103.67404656474808,161.16581088154518,89.41487121582031,126.71069313987152,2024.1014953764625,751333.6293389197,20302598.0,4.179668833433401,11.935656775955351,3.96568734543826,3.583725416639889,0
2,1,1,2,2,1,2,2,1,2,1,2,2,14.753501650004182,12.068865124427248,9.592619431728965,11.848026480351107,15.3272708086879,15.43858221854316,12.447743412631098,16.489514595654327,11.891258860065136,16.733932579227258,9.798112507502085,13.00829601456644,16.644171238935087,12.315539327741137,15.653415808978025,11.841152381908614,12.988940827606712,16.179908916645218,17.838989534939174,20.49675331247272,16.718702076992486,13.305648176450632,10.620596291890251,14.75220677080506,9.023900017651613,14.348614145754254,14.285951988465968,-8.25197360166203,2.6258112208524835,-4.30568305739871,48,45,43,39,45,45,34,36,3,7,7,6,6,3,5,6,6,8,6,6,12.5,16.5,12.5,12.5,14.5,16.5,10.5,12.5,14.5,16.5,12.5,14.5,0.473676,10.091351355747667,14.588645237002304,18.167689093961595,105.22687971037688,158.1451784805769,106.4537124633789,137.990115055958,1900.289883851926,731866.4117178528,135996861.0,4.525931112529416,13.106145611531163,4.028160737981128,3.658095030378217,0
2,2,1,1,2,2,2,2,2,2,1,1,2,9.355205052241216,10.584314736945087,13.049373411748093,11.698608880804386,12.142251675657462,11.653071675857063,9.716615228157025,10.60121551057091,9.832441630482208,15.963697691855486,13.927821952092929,13.447281397820916,13.26703701884253,13.45782434049761,16.89978783595143,9.524116427579427,16.700061631097924,14.996848649752792,18.915419650438707,17.723518857674208,13.46511002787156,13.172374522619066,14.749379051514552,12.698979804481496,13.743580357186149,10.49961684185837,9.6809345533984,4.511366022161383,-2.2189035938718007,2.604311403549218,43,42,38,37,51,64,36,36,4,7,8,6,7,3,5,8,8,8,6,4,16.5,14.5,16.5,12.5,12.5,12.5,12.5,12.5,16.5,14.5,14.5,16.5,0.435383,10.043218191968435,15.213166843464572,19.019538568090997,116.51787141558874,178.40582541069483,121.430908203125,148.9157177976584,1876.0820408899256,664688.1875230178,1696630040.0,4.716317905866926,13.192419828480626,4.06623628527021,3.8993222710967377,0
2,2,2,2,1,2,2,2,1,1,1,2,2,16.52000546801719,10.537314301909646,16.582631085970206,13.085437011759495,13.522498283738967,15.901955702429404,11.10563613611157,11.006314377620583,11.376978513522772,16.086605164775392,9.312117507652149,11.755283685255565,12.783746493252693,12.336340418172767,9.850422220741166,15.964262530527776,15.98025580283138,12.612522990064464,17.071654177241726,20.2293923709949,18.49602659625816,12.589000204876356,12.436646184512938,12.992145776755931,11.21838892534288,9.667704327213867,12.13391142522596,3.461298448190064,-7.27151756143212,-19.55363743144335,67,42,41,77,49,43,36,32,3,7,8,5,5,4,4,8,6,6,8,6,12.5,14.5,16.5,14.5,16.5,12.5,14.5,14.5,12.5,14.5,16.5,12.5,0.439818,10.161298766218549,15.66786178725238,17.516993437468933,113.64570989413969,177.28997513010975,115.92398834228516,137.46552573722593,1647.5038622867542,689476.0889728189,557802.0,5.094592919754184,14.327678854509276,4.282470015024996,4.121496457617276,0
1,2,2,1,1,2,1,2,2,2,1,2,1,15.745505254744783,10.75701869293698,14.66167819945258,9.886915657581994,9.437957986752735,11.33829023843282,15.551373388880164,11.792201900301734,13.81721966995974,13.058466273505474,13.524269576912047,15.425660303706536,14.476425065222427,16.9368857635709,13.755934271292062,10.36222618483589,12.539411524339812,15.906898675631965,15.075730222073616,18.77076224415213,19.25565917560016,11.97476111700962,12.82359942021867,11.598881631674884,13.296398917933402,14.011542460757482,9.42117410091305,-3.866157142980228,-6.998673619116744,9.044236827587156,40,58,50,44,52,39,34,36,3,6,7,5,7,3,5,6,8,5,6,6,14.5,12.5,12.5,12.5,12.5,14.5,10.5,12.5,16.5,16.5,14.5,16.5,0.446855,10.030263342956228,14.372228402294589,19.10008299939329,105.57922277479985,159.86926069621757,92.31529235839844,132.2756268361025,1980.0989706357732,667776.1711047349,27089231.0,4.333548131255361,12.469234926779556,3.812206903960061,3.468153973538948,0
1,2,1,2,1,2,1,1,2,2,2,2,2,11.230014421249509,16.56665497747599,16.758634140220238,9.411793499573832,9.688911915494828,13.565360061445972,10.71301355396281,15.502219876128947,9.007135466876207,15.989903995854547,16.32141422337736,12.208933446876472,14.388554060569732,13.096615959511835,12.474231432162924,15.896798203553772,15.317628646473167,11.83702128296136,15.467772863310527,19.953648337483173,15.079462188034086,9.141420331965492,11.85764798985474,10.561275444815692,9.01909138487099,12.769376549003937,12.594442623063514,3.670194207206805,4.446305659508653,-11.348117506047856,42,50,48,51,79,67,33,36,3,6,7,5,5,3,4,8,8,5,6,5,12.5,16.5,16.5,16.5,16.5,12.5,14.5,16.5,14.5,16.5,16.5,14.5,0.435247,10.18623547298858,15.477036917068396,17.684419019398483,114.58962511041469,172.34159170365365,102.79230499267578,147.38304557117394,1682.259788490731,681578.8222343613,42625313.0,5.009294305792758,13.692958062981525,4.214229275676487,4.047558971993269,0
1,1,2,2,1,1,1,1,1,1,2,2,2,9.112970232235966,11.531223103491357,9.177572835673343,9.263756478525464,15.074048317706913,12.837910229893168,16.28836140871863,15.967990965436911,10.335211880708812,11.765840974723687,16.671827157464577,16.507921397074824,11.477103740646273,14.015272281685611,9.800797158823116,12.787035574991023,14.87212811523932,11.264066914183786,18.59887172884192,16.120158199541038,14.455477231851546,14.346221446474374,13.70308290443063,9.7664501519248,11.51335380567616,9.157679618634576,13.224172839523815,1.7114041818822443,-6.139775041698158,16.503601788510423,43,52,49,52,50,38,36,33,3,7,7,7,6,4,6,5,8,8,5,4,12.5,12.5,16.5,14.5,12.5,12.5,10.5,16.5,12.5,14.5,16.5,12.5,0.416233,10.3776665378204,14.76927775099364,19.33584180038825,113.87846412508527,177.91870253617043,155.78399658203125,148.5699656324154,2012.1952701039136,676962.0228301564,1400682.0,4.432511636998764,12.706351059074668,4.388676202265188,3.620362254564551,0
2,1,2,2,2,1,1,2,1,1,2,2,1,11.5730795993004,10.097628749208525,15.498849664116278,13.02747227740474,13.924120972165838,11.58094163541682,14.018285513157023,15.427277655573562,11.260436242679134,13.983810960548,9.88366487273015,15.583739978494124,11.820397259900346,11.610034446464851,11.78304373496212,10.829351120861247,13.961897967616096,11.898129663662983,15.013624210143462,17.470067923190072,14.798829013714569,13.319967808609364,13.467089820827823,9.797541272768283,12.842031457170378,9.633843261224683,9.50852001569001,-2.4629621671920177,-7.337689516338287,13.105029278696747,40,48,45,49,59,41,35,32,5,6,7,6,5,4,6,5,8,8,8,5,12.5,14.5,16.5,12.5,16.5,14.5,14.5,16.5,12.5,14.5,14.5,16.5,0.415058,10.106894254772602,13.99850311504871,18.896274053038876,113.1406738275388,171.39318506915723,124.00535583496094,147.63362931623388,1854.58580892142,641519.1564180239,3821823.0,4.569234876653005,12.757539631352424,4.298351591806608,3.87520474583384,0
1,1,2,2,1,2,1,2,2,2,1,2,2,11.131230313447304,10.505888421670534,9.296240470488556,9.191653284826316,11.853510053944774,16.91843005514238,13.299691368942147,10.60729306342546,13.994649782893248,10.78218615113292,14.566931712557562,11.683688386925496,10.602222113055175,11.746946042985655,16.398727015708573,12.144698565476574,15.200369786587544,12.981091898516752,16.492517902632244,17.341113146045245,15.790660167229362,10.034247135714397,13.496274309087312,13.193878826888977,13.461482143116882,11.997701051150216,13.085607320390409,1.5681961329682963,-4.813421563230804,-4.374131578704692,46,45,51,43,38,47,33,32,3,6,7,6,7,3,4,6,6,8,5,4,12.5,14.5,14.5,12.5,16.5,16.5,12.5,12.5,14.5,14.5,16.5,14.5,0.410812,10.0000680483573,14.608295704660195,18.382367988450515,123.1562573756435,189.21995382528564,110.23676300048828,153.66773811014485,1656.8525215405798,610456.2891884387,41610.0,5.059240618164057,14.833611004204666,4.447663592524915,4.299845897501414,0
1,2,2,2,1,2,2,2,2,2,1,1,1,14.972678829624783,16.76513083226746,13.0334218639764,15.80891318799695,11.22800678171916,12.836694255878683,10.647671872924548,12.616322438174391,16.69043218967272,11.621679605392274,11.031937166291756,11.385748494358268,12.165954094089102,9.485012503748294,16.767529208387714,15.71732167614391,13.173870333179366,11.370319593173916,13.577799716207664,16.101549347804394,19.273742874793243,13.351457021504755,9.880611720160232,9.24678369164758,9.00936025196279,13.584404181761784,9.641222814461798,8.053548767107714,2.0074082159771933,-22.08935949559236,40,51,45,55,51,55,33,33,3,6,9,6,6,3,4,5,8,8,6,4,16.5,16.5,14.5,12.5,14.5,14.5,12.5,14.5,16.5,14.5,16.5,16.5,0.403128,10.028054628434736,16.06746639628847,17.137376949211177,136.8617446527974,222.04987502535704,126.43875885009766,158.68943110522827,1479.1022224401206,600218.0279426342,2335920.0,5.825500873612312,15.254124618818029,4.755991505873864,4.874562390098276,0
2,1,1,1,1,2,2,2,1,1,2,1,1,13.349997926925424,9.91310549179616,11.538437496245024,9.57212067268847,15.031611836704542,9.595857830732712,13.481813550068182,11.835750563433976,12.852777434469315,16.88000125043618,9.382254012685737,11.974663768021856,13.091079484962393,9.941593875701074,14.546205852006096,10.825548152497504,10.280469998077024,13.524555776792113,16.519159569230396,19.48285359336296,20.345401080616284,13.57727379600692,14.741747535168544,14.880883394551349,13.081772830322734,10.311061253698426,13.95713207089284,3.058486092959356,-2.1230036023407592,20.42470655104989,67,42,42,55,42,51,32,35,3,6,7,6,5,3,5,8,8,8,5,6,12.5,12.5,12.5,16.5,12.5,16.5,14.5,14.5,16.5,14.5,16.5,12.5,0.472343,9.907286460790964,14.722982620996822,20.76654502621623,92.7471644687407,137.2351044349559,123.82630920410156,115.1000262548372,2460.9306974807664,739083.3241498892,163127177.0,3.5769251848780157,10.484291827499549,3.3503253877379717,2.978678985961483,0
1,1,2,2,2,2,1,2,1,1,1,2,1,14.582788452244133,13.88608458879753,14.647426829644246,12.25528717864654,15.345918372477172,11.309274976229062,11.166751948621824,10.684429622575408,10.793992974533468,16.692967772105476,16.747440161154373,10.192548064369475,16.77790158355492,16.314482526940992,16.84553196883644,11.932449382118648,13.801653565577,16.028506573842606,19.331494676851435,14.610763924982166,15.765572907606838,11.175777509175532,13.31233079694357,9.551193204715672,14.58546432483854,11.50858915149729,14.361129197270202,-8.453749182943284,-1.3742088416220213,15.9256502576427,57,53,43,48,74,39,32,35,3,7,8,6,5,3,5,5,6,6,5,6,14.5,16.5,14.5,16.5,16.5,14.5,12.5,16.5,12.5,14.5,14.5,12.5,0.406525,10.096563081169563,14.656306888726055,18.67897458920027,120.83705195251312,192.73178398495372,150.57308959960938,153.9423564629829,1908.8257020126596,626522.729428312,517258.0,4.717351507135843,13.77638656744684,4.372413281711925,3.60937732258291,0
1,2,2,2,2,2,1,1,1,2,2,2,1,15.4604602483887,9.811040573680655,11.089089794651954,12.531075420833076,11.549264566259808,10.261485725801322,11.6614620861219,15.040746711471002,12.169224049415789,11.68040745278995,16.211437302743434,14.949676924894447,15.400232346481062,9.935070323452235,10.446546479462995,9.187695002925466,13.407967064515104,9.58984717533167,14.510179377728493,17.662385433955933,13.47356811373902,12.068790160006756,12.258477640240017,10.126563351575896,12.447967996227815,10.486428866457572,14.974536345416707,-0.5005384199830587,-0.082260438495723,-5.7650632868972025,43,52,39,39,46,66,32,32,3,7,7,7,5,3,5,6,8,6,8,6,14.5,16.5,12.5,14.5,14.5,14.5,10.5,12.5,12.5,14.5,14.5,14.5,0.400535,10.143572397727718,14.545999600024404,17.748517143613462,125.920375642895,187.32254934932172,115.67733764648438,162.2864847080297,1563.2719638016454,618674.9846396464,3722071.0,5.438348451093999,15.077391042192486,5.076654513492086,4.521072673872493,0
